"cluid_mukey"	"profit12"	"profit14"
"3181718410410"	"17.97"	"-138.67"
"3181718410420"	"81.18"	"-94.76"
"3181719410366"	"452.50"	"-65.71"
"3181719410372"	"452.50"	"-65.71"
"3181719410374"	"378.97"	"-108.77"
"3181719410404"	"399.99"	"-92.63"
"3181719410408"	"473.45"	"-54.93"
"3181719410410"	"211.07"	"-189.52"
"3181719410420"	"316.04"	"-135.68"
"3181720410366"	"393.92"	"-62.10"
"3181720410372"	"393.92"	"-62.10"
"3181720410404"	"341.57"	"-89.02"
"3181720410408"	"414.81"	"-51.32"
"3181720410410"	"153.25"	"-185.91"
"3181720410420"	"257.89"	"-132.07"
"3181721410366"	"452.43"	"-65.78"
"3181721410404"	"399.92"	"-92.70"
"3181721410408"	"473.38"	"-55.00"
"3181722410366"	"441.76"	"-76.89"
"3181722410372"	"441.76"	"-76.89"
"3181722410404"	"389.25"	"-103.81"
"3181722410408"	"462.71"	"-66.11"
"3181722410410"	"200.33"	"-200.70"
"3181724410366"	"167.91"	"-32.93"
"3181724410372"	"167.91"	"-32.93"
"3181724410374"	"117.24"	"-68.10"
"3181724410384"	"-9.17"	"-151.45"
"3181724410394"	"148.91"	"-46.14"
"3181724410404"	"136.24"	"-54.89"
"3181724410408"	"174.11"	"-24.19"
"3181724410410"	"22.50"	"-133.96"
"3181724410420"	"85.71"	"-90.05"
"3181725410366"	"166.04"	"-34.88"
"3181725410372"	"166.04"	"-34.88"
"3181725410394"	"147.04"	"-48.09"
"3181725410404"	"134.37"	"-56.84"
"3181725410408"	"172.24"	"-26.14"
"3181725410410"	"20.63"	"-135.91"
"3181725410420"	"83.84"	"-92.00"
"3181727410366"	"456.88"	"-61.15"
"3181727410368"	"183.96"	"-201.13"
"3181727410372"	"456.88"	"-61.15"
"3181727410374"	"383.35"	"-104.21"
"3181727410404"	"404.37"	"-88.07"
"3181727410408"	"477.83"	"-50.37"
"3181727410410"	"215.45"	"-184.96"
"3181729410366"	"462.54"	"-55.26"
"3181729410372"	"462.54"	"-55.26"
"3181729410392"	"-62.29"	"-324.45"
"3181729410404"	"410.03"	"-82.18"
"3181729410408"	"483.49"	"-44.48"
"3181729410410"	"221.11"	"-179.07"
"3181729410420"	"326.08"	"-125.23"
"3181730410404"	"389.96"	"-103.07"
"3181730410408"	"463.42"	"-65.37"
"3181731410366"	"463.89"	"-53.85"
"3181731410372"	"463.89"	"-53.85"
"3181731410404"	"411.38"	"-80.77"
"3181731410408"	"484.84"	"-43.07"
"3181731410410"	"222.46"	"-177.66"
"3181732410366"	"455.00"	"-63.10"
"3181732410372"	"455.00"	"-63.10"
"3181732410374"	"381.47"	"-106.16"
"3181732410394"	"423.50"	"-79.24"
"3181732410395"	"171.54"	"-208.47"
"3181732410404"	"402.49"	"-90.02"
"3181732410408"	"475.95"	"-52.32"
"3181736410366"	"442.80"	"-75.80"
"3181736410372"	"442.80"	"-75.80"
"3181736410408"	"463.75"	"-65.02"
"3181745410366"	"399.52"	"-28.11"
"3181745410372"	"399.52"	"-28.11"
"3181745410374"	"326.22"	"-63.28"
"3181745410404"	"347.17"	"-50.07"
"3181745410408"	"420.41"	"-19.37"
"3181745410410"	"158.85"	"-129.14"
"3181745410417"	"263.49"	"-85.23"
"3181745410420"	"263.49"	"-85.23"
"3181747410366"	"466.18"	"-108.66"
"3181747410372"	"466.18"	"-108.66"
"3181747410374"	"392.65"	"-151.44"
"3181747410404"	"413.67"	"-135.40"
"3181747410408"	"487.13"	"-97.95"
"3181747410410"	"224.75"	"-231.67"
"3181747410417"	"329.72"	"-178.18"
"3181748410366"	"478.59"	"-95.74"
"3181748410372"	"478.59"	"-95.74"
"3181748410404"	"426.08"	"-122.48"
"3181748410408"	"499.54"	"-85.03"
"3181748410410"	"237.16"	"-218.75"
"3181748410417"	"342.13"	"-165.26"
"3181748410420"	"342.13"	"-165.26"
"3181749410366"	"155.52"	"-45.82"
"3181749410372"	"155.52"	"-45.82"
"3181749410404"	"123.85"	"-67.78"
"3181749410408"	"161.72"	"-37.08"
"3181749410410"	"10.11"	"-146.85"
"3181750410366"	"405.98"	"-21.40"
"3181750410372"	"405.98"	"-21.40"
"3181750410374"	"332.68"	"-56.57"
"3181750410394"	"374.58"	"-34.61"
"3181750410395"	"123.41"	"-139.92"
"3181750410404"	"353.63"	"-43.36"
"3181750410408"	"426.87"	"-12.66"
"3181750410410"	"165.31"	"-122.43"
"3181750410420"	"269.95"	"-78.52"
"3181751410366"	"469.60"	"-47.91"
"3181751410404"	"417.09"	"-74.83"
"3181751410408"	"490.55"	"-37.13"
"3181751410410"	"228.17"	"-171.72"
"3181751410420"	"333.14"	"-117.88"
"3181752410366"	"190.46"	"-9.45"
"3181752410372"	"190.46"	"-9.45"
"3181752410374"	"139.79"	"-44.62"
"3181752410395"	"13.38"	"-127.97"
"3181752410404"	"158.79"	"-31.41"
"3181752410408"	"196.66"	"-0.71"
"3181752410410"	"45.05"	"-110.48"
"3181752410411"	"64.06"	"-92.90"
"3181752410417"	"108.26"	"-66.57"
"3181752410420"	"108.26"	"-66.57"
"3181753410366"	"471.48"	"-103.14"
"3181753410372"	"471.48"	"-103.14"
"3181753410404"	"418.97"	"-129.88"
"3181753410408"	"492.43"	"-92.43"
"3181753410410"	"230.05"	"-226.15"
"3181753410420"	"335.02"	"-172.66"
"3181754410366"	"168.86"	"-31.93"
"3181754410372"	"168.86"	"-31.93"
"3181754410374"	"118.19"	"-67.10"
"3181754410404"	"137.19"	"-53.89"
"3181754410408"	"175.06"	"-23.19"
"3181754410410"	"23.45"	"-132.96"
"3181754410420"	"86.66"	"-89.05"
"3181755410366"	"168.90"	"-31.89"
"3181755410372"	"168.90"	"-31.89"
"3181755410404"	"137.23"	"-53.85"
"3181755410408"	"175.10"	"-23.15"
"3181755410410"	"23.49"	"-132.92"
"3181755410420"	"86.70"	"-89.01"
"3181756410366"	"460.83"	"-57.03"
"3181756410404"	"408.32"	"-83.95"
"3181756410410"	"219.40"	"-180.84"
"3181757410366"	"165.06"	"-35.89"
"3181757410372"	"165.06"	"-35.89"
"3181757410404"	"133.39"	"-57.85"
"3181757410408"	"171.26"	"-27.15"
"3181757410410"	"19.65"	"-136.92"
"3181759410366"	"444.36"	"-74.18"
"3181759410372"	"444.36"	"-74.18"
"3181759410408"	"465.31"	"-63.40"
"3181760410366"	"149.88"	"-51.69"
"3181760410372"	"149.88"	"-51.69"
"3181760410408"	"156.08"	"-42.95"
"3181761410366"	"458.48"	"-59.49"
"3181761410372"	"458.48"	"-59.49"
"3181761410374"	"384.95"	"-102.55"
"3181761410394"	"426.98"	"-75.63"
"3181761410395"	"175.02"	"-204.86"
"3181761410404"	"405.97"	"-86.41"
"3181761410408"	"479.43"	"-48.71"
"3181761410410"	"217.05"	"-183.30"
"3181761410411"	"248.55"	"-167.16"
"3181761410417"	"322.02"	"-129.46"
"3181761410419"	"238.01"	"-172.55"
"3181761410420"	"322.02"	"-129.46"
"3181762410366"	"171.26"	"-29.43"
"3181762410372"	"171.26"	"-29.43"
"3181762410374"	"120.59"	"-64.60"
"3181762410404"	"139.59"	"-51.39"
"3181762410408"	"177.46"	"-20.69"
"3181762410410"	"25.85"	"-130.46"
"3181762410417"	"89.06"	"-86.55"
"3181762410420"	"89.06"	"-86.55"
"3181763410366"	"164.08"	"-36.91"
"3181763410372"	"164.08"	"-36.91"
"3181763410374"	"113.41"	"-72.08"
"3181763410395"	"-13.00"	"-155.43"
"3181763410404"	"132.41"	"-58.87"
"3181763410408"	"170.28"	"-28.17"
"3181763410410"	"18.67"	"-137.94"
"3181764410366"	"470.70"	"-46.76"
"3181764410372"	"470.70"	"-46.76"
"3181764410374"	"397.17"	"-89.82"
"3181764410404"	"418.19"	"-73.68"
"3181764410408"	"491.65"	"-35.98"
"3181764410410"	"229.27"	"-170.57"
"3181764410420"	"334.24"	"-116.73"
"3181765410366"	"451.74"	"-66.50"
"3181765410368"	"178.82"	"-206.48"
"3181765410372"	"451.74"	"-66.50"
"3181765410374"	"378.21"	"-109.56"
"3181765410380"	"189.29"	"-201.09"
"3181765410383"	"283.78"	"-152.64"
"3181765410394"	"420.24"	"-82.64"
"3181765410404"	"399.23"	"-93.42"
"3181765410408"	"472.69"	"-55.72"
"3181765410410"	"210.31"	"-190.31"
"3181767410366"	"174.27"	"-26.31"
"3181767410372"	"174.27"	"-26.31"
"3181767410374"	"123.60"	"-61.48"
"3181767410404"	"142.60"	"-48.27"
"3181767410408"	"180.47"	"-17.57"
"3181767410410"	"28.86"	"-127.34"
"3181767410412"	"28.86"	"-127.34"
"3181769410366"	"148.76"	"-52.86"
"3181769410408"	"154.96"	"-44.12"
"3181770410366"	"155.10"	"-46.26"
"3181770410404"	"123.43"	"-68.22"
"3181771410366"	"162.08"	"-38.99"
"3181771410372"	"162.08"	"-38.99"
"3181771410404"	"130.41"	"-60.95"
"3181771410408"	"168.28"	"-30.25"
"3181771410410"	"16.67"	"-140.02"
"3181773410404"	"439.75"	"-18.13"
"3181773410408"	"513.21"	"12.57"
"3181773410410"	"250.83"	"-97.20"
"3181773410420"	"355.80"	"-53.29"
"3181774410366"	"177.60"	"-22.84"
"3181774410368"	"13.19"	"-136.99"
"3181774410372"	"177.60"	"-22.84"
"3181774410393"	"-157.42"	"-255.60"
"3181774410404"	"145.93"	"-44.80"
"3181774410407"	"145.93"	"-44.80"
"3181774410408"	"183.80"	"-14.10"
"3181774410410"	"32.19"	"-123.87"
"3181774410420"	"95.40"	"-79.96"
"3181775410366"	"193.29"	"-6.51"
"3181775410368"	"28.88"	"-120.66"
"3181775410370"	"148.95"	"-37.21"
"3181775410372"	"193.29"	"-6.51"
"3181775410374"	"142.62"	"-41.68"
"3181775410380"	"41.55"	"-111.92"
"3181775410383"	"92.08"	"-76.75"
"3181775410386"	"92.08"	"-76.75"
"3181775410393"	"-141.73"	"-239.27"
"3181775410400"	"161.62"	"-28.47"
"3181775410404"	"161.62"	"-28.47"
"3181775410408"	"199.49"	"2.23"
"3181775410409"	"47.88"	"-107.54"
"3181775410410"	"47.88"	"-107.54"
"3181775410418"	"111.09"	"-63.63"
"3181776410366"	"285.55"	"89.51"
"3181776410369"	"83.27"	"-50.97"
"3181776410408"	"291.75"	"98.25"
"3181777410366"	"155.64"	"-45.69"
"3181777410368"	"-8.77"	"-159.84"
"3181777410370"	"111.30"	"-76.39"
"3181777410410"	"10.23"	"-146.72"
"3181778410403"	"310.47"	"-124.86"
"3181778410404"	"425.92"	"-65.64"
"3181778410420"	"341.97"	"-108.69"
"3181780410366"	"198.47"	"-1.11"
"3181780410368"	"34.06"	"-115.26"
"3181780410372"	"198.47"	"-1.11"
"3181780410381"	"103.60"	"-66.98"
"3181780410386"	"97.26"	"-71.35"
"3181780410392"	"-117.55"	"-220.66"
"3181780410404"	"166.80"	"-23.07"
"3181780410407"	"166.80"	"-23.07"
"3181780410408"	"204.67"	"7.63"
"3181780410410"	"53.06"	"-102.14"
"3181780410411"	"72.07"	"-84.56"
"3181780410419"	"65.73"	"-93.31"
"3181780410420"	"116.27"	"-58.23"
"3181781410366"	"192.13"	"-7.72"
"3181781410372"	"192.13"	"-7.72"
"3181781410395"	"15.05"	"-126.24"
"3181781410404"	"160.46"	"-29.68"
"3181781410408"	"198.33"	"1.02"
"3181781410410"	"46.72"	"-108.75"
"3181781410420"	"109.93"	"-64.84"
"3181782410366"	"404.21"	"-108.59"
"3181782410372"	"404.21"	"-108.59"
"3181782410404"	"351.86"	"-135.33"
"3181782410408"	"425.10"	"-97.88"
"3181782410410"	"163.54"	"-231.60"
"3181782410417"	"268.18"	"-178.11"
"3181782410419"	"184.43"	"-220.92"
"3181782410420"	"268.18"	"-178.11"
"3181786410366"	"449.21"	"-69.13"
"3181786410372"	"449.21"	"-69.13"
"3181786410404"	"396.70"	"-96.05"
"3181786410405"	"239.28"	"-176.80"
"3181786410408"	"470.16"	"-58.35"
"3181786410410"	"207.78"	"-192.94"
"3181786410420"	"312.75"	"-139.10"
"3181787410366"	"451.94"	"-66.29"
"3181787410372"	"451.94"	"-66.29"
"3181787410374"	"378.41"	"-109.35"
"3181787410395"	"168.48"	"-211.66"
"3181787410403"	"283.98"	"-152.43"
"3181787410404"	"399.43"	"-93.21"
"3181787410408"	"472.89"	"-55.51"
"3181787410410"	"210.51"	"-190.10"
"3181787410411"	"242.01"	"-173.96"
"3181787410417"	"315.48"	"-136.26"
"3181787410420"	"315.48"	"-136.26"
"3181789410366"	"454.42"	"-35.55"
"3181789410372"	"454.42"	"-35.55"
"3181789410374"	"380.89"	"-70.72"
"3181789410395"	"170.96"	"-154.07"
"3181789410404"	"401.91"	"-57.51"
"3181789410408"	"475.37"	"-26.81"
"3181789410410"	"212.99"	"-136.58"
"3181789410419"	"233.95"	"-127.75"
"3181789410420"	"317.96"	"-92.67"
"3181792410366"	"171.58"	"-29.11"
"3181792410372"	"171.58"	"-29.11"
"3181792410404"	"139.91"	"-51.07"
"3181792410408"	"177.78"	"-20.37"
"3181792410410"	"26.17"	"-130.14"
"3181792410420"	"89.38"	"-86.23"
"3181793410366"	"487.16"	"-29.63"
"3181793410372"	"487.16"	"-29.63"
"3181793410404"	"434.65"	"-56.55"
"3181793410408"	"508.11"	"-18.85"
"3181793410410"	"245.73"	"-153.44"
"3181793410419"	"266.69"	"-142.69"
"3181793410420"	"350.70"	"-99.60"
"3181794410366"	"486.05"	"-30.79"
"3181794410372"	"486.05"	"-30.79"
"3181794410404"	"433.54"	"-57.71"
"3181794410408"	"507.00"	"-20.01"
"3181794410410"	"244.62"	"-154.60"
"3181794410411"	"276.12"	"-138.46"
"3181794410419"	"265.58"	"-143.85"
"3181794410420"	"349.59"	"-100.76"
"3181796410366"	"169.42"	"-31.35"
"3181796410370"	"125.08"	"-62.05"
"3181796410372"	"169.42"	"-31.35"
"3181796410374"	"118.75"	"-66.52"
"3181796410383"	"68.21"	"-101.59"
"3181796410408"	"175.62"	"-22.61"
"3181798410370"	"125.17"	"-61.96"
"3181799410366"	"450.95"	"-67.32"
"3181799410372"	"450.95"	"-67.32"
"3181799410404"	"398.44"	"-94.24"
"3181799410408"	"471.90"	"-56.54"
"3181799410410"	"209.52"	"-191.13"
"3181800410366"	"433.84"	"-85.13"
"3181800410404"	"381.33"	"-112.05"
"3181800410408"	"454.79"	"-74.35"
"3181801410366"	"458.41"	"-59.55"
"3181801410372"	"458.41"	"-59.55"
"3181801410404"	"405.90"	"-86.47"
"3181801410408"	"479.36"	"-48.77"
"3181801410410"	"216.98"	"-183.36"
"3181801410420"	"321.95"	"-129.52"
"3181802410366"	"446.63"	"-71.82"
"3181802410370"	"383.64"	"-109.52"
"3181802410371"	"362.62"	"-114.88"
"3181802410372"	"446.63"	"-71.82"
"3181802410374"	"373.10"	"-114.88"
"3181802410383"	"278.67"	"-157.96"
"3181802410404"	"394.12"	"-98.74"
"3181802410408"	"467.58"	"-61.04"
"3181802410412"	"205.20"	"-195.63"
"3181803410366"	"151.58"	"-49.92"
"3181803410372"	"151.58"	"-49.92"
"3181803410394"	"132.58"	"-63.13"
"3181803410404"	"119.91"	"-71.88"
"3181803410408"	"157.78"	"-41.18"
"3181804410366"	"152.90"	"-48.55"
"3181804410372"	"152.90"	"-48.55"
"3181805410366"	"424.77"	"-29.99"
"3181805410372"	"424.77"	"-29.99"
"3181805410395"	"142.20"	"-175.36"
"3181805410404"	"372.42"	"-56.91"
"3181805410408"	"445.66"	"-19.21"
"3181805410410"	"184.10"	"-153.80"
"3181805410420"	"288.74"	"-99.96"
"3181807410366"	"161.33"	"-125.13"
"3181807410372"	"161.33"	"-125.13"
"3181807410374"	"110.66"	"-167.91"
"3181807410404"	"129.66"	"-151.87"
"3181807410407"	"129.66"	"-151.87"
"3181807410408"	"167.53"	"-114.42"
"3181807410410"	"15.92"	"-248.14"
"3181809410366"	"459.93"	"-57.97"
"3181809410372"	"459.93"	"-57.97"
"3181809410374"	"386.40"	"-101.03"
"3181809410395"	"176.47"	"-203.34"
"3181809410404"	"407.42"	"-84.89"
"3181809410408"	"480.88"	"-47.19"
"3181809410410"	"218.50"	"-181.78"
"3181809410417"	"323.47"	"-127.94"
"3181809410420"	"323.47"	"-127.94"
"3181812410366"	"454.79"	"-63.32"
"3181812410372"	"454.79"	"-63.32"
"3181812410404"	"402.28"	"-90.24"
"3181812410408"	"475.74"	"-52.54"
"3181812410410"	"213.36"	"-187.13"
"3181812410420"	"318.33"	"-133.29"
"3181817410366"	"465.22"	"-52.46"
"3181817410372"	"465.22"	"-52.46"
"3181817410374"	"391.69"	"-95.52"
"3181817410375"	"339.24"	"-117.08"
"3181817410394"	"433.72"	"-68.60"
"3181817410408"	"486.17"	"-41.68"
"3181817410411"	"255.29"	"-160.13"
"3181817410412"	"223.79"	"-176.27"
"3181820410366"	"448.65"	"-126.90"
"3181820410372"	"448.65"	"-126.90"
"3181820410373"	"417.15"	"-142.93"
"3181820410404"	"396.14"	"-153.64"
"3181820410408"	"469.60"	"-116.19"
"3181820410410"	"207.22"	"-249.91"
"3181820410412"	"207.22"	"-249.91"
"3181823410366"	"155.87"	"-45.46"
"3181823410372"	"155.87"	"-45.46"
"3181823410404"	"124.20"	"-67.42"
"3181823410408"	"162.07"	"-36.72"
"3181823410410"	"10.46"	"-146.49"
"3181828410366"	"405.25"	"-22.15"
"3181828410404"	"352.90"	"-44.11"
"3181828410408"	"426.14"	"-13.41"
"3181828410410"	"164.58"	"-123.18"
"3181828410420"	"269.22"	"-79.27"
"3181832410366"	"169.39"	"-31.39"
"3181832410372"	"169.39"	"-31.39"
"3181832410374"	"118.72"	"-66.56"
"3181832410404"	"137.72"	"-53.35"
"3181832410408"	"175.59"	"-22.65"
"3181832410410"	"23.98"	"-132.42"
"3181832410420"	"87.19"	"-88.51"
"3181833410372"	"395.54"	"-32.26"
"3181833410394"	"364.14"	"-45.47"
"3181834410366"	"411.59"	"-15.56"
"3181834410372"	"411.59"	"-15.56"
"3181834410374"	"338.29"	"-50.73"
"3181834410384"	"129.02"	"-134.08"
"3181834410394"	"380.19"	"-28.77"
"3181834410403"	"244.16"	"-85.80"
"3181834410404"	"359.24"	"-37.52"
"3181834410408"	"432.48"	"-6.82"
"3181834410410"	"170.92"	"-116.59"
"3181834410419"	"191.81"	"-107.76"
"3181834410420"	"275.56"	"-72.68"
"3181835410366"	"397.30"	"-115.77"
"3181835410372"	"397.30"	"-115.77"
"3181835410404"	"344.95"	"-142.51"
"3181835410408"	"418.19"	"-105.06"
"3181835410410"	"156.63"	"-238.78"
"3181835410417"	"261.27"	"-185.29"
"3181835410419"	"177.52"	"-228.10"
"3181835410420"	"261.27"	"-185.29"
"3181836410366"	"390.89"	"-37.10"
"3181836410372"	"390.89"	"-37.10"
"3181836410374"	"317.59"	"-72.27"
"3181836410404"	"338.54"	"-59.06"
"3181836410408"	"411.78"	"-28.36"
"3181836410410"	"150.22"	"-138.13"
"3181836410420"	"254.86"	"-94.22"
"3181837410366"	"156.27"	"-45.04"
"3181837410372"	"156.27"	"-45.04"
"3181837410374"	"105.60"	"-80.21"
"3181837410408"	"162.47"	"-36.30"
"3181838410366"	"158.07"	"-43.17"
"3181838410372"	"158.07"	"-43.17"
"3181838410374"	"107.40"	"-78.34"
"3181838410394"	"139.07"	"-56.38"
"3181838410404"	"126.40"	"-65.13"
"3181838410408"	"164.27"	"-34.43"
"3181838410410"	"12.66"	"-144.20"
"3181840410366"	"401.76"	"-25.78"
"3181840410368"	"129.69"	"-139.93"
"3181840410370"	"338.96"	"-56.48"
"3181840410372"	"401.76"	"-25.78"
"3181840410374"	"328.46"	"-60.95"
"3181840410404"	"349.41"	"-47.74"
"3181840410408"	"422.65"	"-17.04"
"3181840410410"	"161.09"	"-126.81"
"3181840410411"	"192.49"	"-109.23"
"3181841410366"	"162.40"	"-124.01"
"3181841410370"	"118.06"	"-161.46"
"3181841410372"	"162.40"	"-124.01"
"3181841410374"	"111.73"	"-166.79"
"3181841410404"	"130.73"	"-150.75"
"3181841410408"	"168.60"	"-113.30"
"3181842410370"	"125.17"	"-154.06"
"3181842410404"	"137.84"	"-143.35"
"3181846410366"	"162.80"	"-38.25"
"3181846410372"	"162.80"	"-38.25"
"3181846410374"	"112.13"	"-73.42"
"3181846410375"	"93.27"	"-86.54"
"3181846410404"	"131.13"	"-60.21"
"3181846410408"	"169.00"	"-29.51"
"3181846410410"	"17.39"	"-139.28"
"3181846410419"	"30.06"	"-130.45"
"3181846410420"	"80.60"	"-95.37"
"3181847410366"	"451.80"	"-123.63"
"3181847410370"	"388.81"	"-161.08"
"3181847410372"	"451.80"	"-123.63"
"3181847410374"	"378.27"	"-166.41"
"3181847410383"	"283.84"	"-209.22"
"3181847410395"	"168.34"	"-268.06"
"3181847410404"	"399.29"	"-150.37"
"3181847410408"	"472.75"	"-112.92"
"3181848410366"	"453.53"	"-64.63"
"3181848410372"	"453.53"	"-64.63"
"3181848410394"	"422.03"	"-80.77"
"3181848410395"	"170.07"	"-210.00"
"3181848410404"	"401.02"	"-91.55"
"3181848410408"	"474.48"	"-53.85"
"3181848410410"	"212.10"	"-188.44"
"3181848410420"	"317.07"	"-134.60"
"3181849410366"	"166.23"	"-34.68"
"3181849410372"	"166.23"	"-34.68"
"3181849410404"	"134.56"	"-56.64"
"3181849410408"	"172.43"	"-25.94"
"3181849410410"	"20.82"	"-135.71"
"3181850410366"	"169.31"	"-31.46"
"3181850410372"	"169.31"	"-31.46"
"3181850410394"	"150.31"	"-44.67"
"3181850410404"	"137.64"	"-53.42"
"3181850410408"	"175.51"	"-22.72"
"3181850410410"	"23.90"	"-132.49"
"3181851410366"	"467.45"	"42.58"
"3181851410372"	"467.45"	"42.58"
"3181851410374"	"394.15"	"7.41"
"3181851410375"	"341.86"	"-5.71"
"3181851410406"	"-13.89"	"-163.76"
"3181851410408"	"488.34"	"51.32"
"3181851410415"	"415.10"	"20.62"
"3181851410420"	"331.42"	"-14.54"
"3181852410392"	"-28.78"	"-282.15"
"3181852410404"	"442.05"	"-41.45"
"3181852410406"	"13.06"	"-260.76"
"3181852410409"	"253.73"	"-137.72"
"3181853410366"	"159.62"	"-41.55"
"3181853410370"	"115.28"	"-72.25"
"3181853410372"	"159.62"	"-41.55"
"3181853410386"	"58.41"	"-111.79"
"3181853410404"	"127.95"	"-63.51"
"3181853410408"	"165.82"	"-32.81"
"3181853410410"	"14.21"	"-142.58"
"3181853410411"	"33.22"	"-125.00"
"3181854410370"	"404.00"	"-88.33"
"3181854410372"	"466.99"	"-50.63"
"3181854410411"	"257.06"	"-158.30"
"3181855410370"	"433.30"	"-57.83"
"3181855410372"	"496.29"	"-20.13"
"3181855410374"	"422.76"	"-63.19"
"3181855410412"	"254.86"	"-143.94"
"3181857410366"	"170.00"	"-116.10"
"3181857410372"	"170.00"	"-116.10"
"3181857410404"	"138.33"	"-142.84"
"3181857410408"	"176.20"	"-105.39"
"3181857410410"	"24.59"	"-239.11"
"3181858410366"	"446.31"	"-72.15"
"3181858410402"	"393.80"	"-99.07"
"3181859410366"	"441.39"	"-77.27"
"3181860410366"	"442.01"	"-76.63"
"3181860410374"	"368.48"	"-119.69"
"3181861410366"	"453.36"	"-64.81"
"3181861410372"	"453.36"	"-64.81"
"3181861410395"	"169.90"	"-210.18"
"3181861410403"	"285.40"	"-150.95"
"3181861410404"	"400.85"	"-91.73"
"3181861410408"	"474.31"	"-54.03"
"3181861410410"	"211.93"	"-188.62"
"3181861410420"	"316.90"	"-134.78"
"3181862410366"	"167.55"	"-33.30"
"3181862410372"	"167.55"	"-33.30"
"3181862410404"	"135.88"	"-55.26"
"3181862410408"	"173.75"	"-24.56"
"3181862410410"	"22.14"	"-134.33"
"3181862410417"	"85.35"	"-90.42"
"3181862410420"	"85.35"	"-90.42"
"3181863410372"	"447.19"	"-43.08"
"3181863410404"	"394.68"	"-65.04"
"3181863410408"	"468.14"	"-34.34"
"3181865410366"	"490.30"	"-26.36"
"3181865410372"	"490.30"	"-26.36"
"3181865410374"	"416.77"	"-69.42"
"3181866410365"	"156.78"	"-66.62"
"3181866410366"	"188.45"	"-39.70"
"3181866410368"	"24.04"	"-179.68"
"3181866410372"	"188.45"	"-39.70"
"3181866410374"	"137.78"	"-82.76"
"3181866410380"	"36.71"	"-174.29"
"3181866410383"	"87.24"	"-125.84"
"3181866410384"	"11.37"	"-185.07"
"3181866410386"	"87.24"	"-125.84"
"3181866410392"	"-127.57"	"-308.89"
"3181866410393"	"-146.57"	"-325.03"
"3181866410404"	"156.78"	"-66.62"
"3181866410408"	"194.65"	"-28.92"
"3181866410409"	"43.04"	"-163.51"
"3181866410410"	"43.04"	"-163.51"
"3181868410366"	"476.32"	"-40.92"
"3181868410372"	"476.32"	"-40.92"
"3181868410373"	"444.82"	"-57.06"
"3181868410411"	"266.39"	"-148.59"
"3181868410412"	"234.89"	"-164.73"
"3181869410371"	"448.33"	"-25.67"
"3181869410372"	"532.34"	"17.39"
"3181869410411"	"322.41"	"-90.28"
"3181873410366"	"194.64"	"-5.11"
"3181873410372"	"194.64"	"-5.11"
"3181873410374"	"143.97"	"-40.28"
"3181873410402"	"162.97"	"-27.07"
"3181873410403"	"93.43"	"-75.35"
"3181873410404"	"162.97"	"-27.07"
"3181873410408"	"200.84"	"3.63"
"3181873410410"	"49.23"	"-106.14"
"3181873410417"	"112.44"	"-62.23"
"3181873410419"	"61.90"	"-97.31"
"3181873410420"	"112.44"	"-62.23"
"3181876410366"	"404.59"	"-108.19"
"3181876410372"	"404.59"	"-108.19"
"3181876410395"	"122.02"	"-252.62"
"3181876410404"	"352.24"	"-134.93"
"3181876410408"	"425.48"	"-97.48"
"3181876410410"	"163.92"	"-231.20"
"3181876410411"	"195.32"	"-215.17"
"3181876410420"	"268.56"	"-177.71"
"3181877410366"	"177.90"	"-22.52"
"3181877410372"	"177.90"	"-22.52"
"3181877410395"	"0.82"	"-141.04"
"3181877410404"	"146.23"	"-44.48"
"3181877410408"	"184.10"	"-13.78"
"3181877410410"	"32.49"	"-123.55"
"3181877410411"	"51.50"	"-105.97"
"3181877410420"	"95.70"	"-79.64"
"3181879410366"	"478.76"	"-38.37"
"3181879410372"	"478.76"	"-38.37"
"3181879410374"	"405.23"	"-81.43"
"3181879410404"	"426.25"	"-65.29"
"3181879410408"	"499.71"	"-27.59"
"3181879410411"	"268.83"	"-146.04"
"3181881410404"	"201.81"	"13.36"
"3181881410410"	"88.07"	"-65.71"
"3181881410420"	"151.28"	"-21.80"
"3181885410366"	"183.33"	"-16.88"
"3181885410372"	"183.33"	"-16.88"
"3181885410374"	"132.66"	"-52.05"
"3181885410404"	"151.66"	"-38.84"
"3181885410408"	"189.53"	"-8.14"
"3181885410410"	"37.92"	"-117.91"
"3181885410411"	"56.93"	"-100.33"
"3181885410413"	"31.59"	"-122.29"
"3181886410366"	"176.37"	"-24.12"
"3181886410372"	"176.37"	"-24.12"
"3181886410374"	"125.70"	"-59.29"
"3181886410392"	"-139.65"	"-243.67"
"3181886410404"	"144.70"	"-46.08"
"3181886410408"	"182.57"	"-15.38"
"3181886410410"	"30.96"	"-125.15"
"3181886410411"	"49.97"	"-107.57"
